"","epoch_type","config","seed_split","m","step_size","kernel_size_h","kernel_size_w","kernel_shape","num_kernel","pool_size_h","pool_size_w","fcl_size","dropout","optimizer","learning_rate","batch_size","num_epoch"
"1750","5min",26,642,12,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1751","5min",27,890,12,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1752","5min",27,9818,12,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1753","5min",27,7,12,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1754","5min",27,155,12,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1755","5min",27,642,12,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1756","5min",28,890,12,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1757","5min",28,9818,12,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1758","5min",28,7,12,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1759","5min",28,155,12,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1760","5min",28,642,12,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1761","5min",29,890,12,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1762","5min",29,9818,12,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1763","5min",29,7,12,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1764","5min",29,155,12,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1765","5min",29,642,12,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1766","5min",30,890,12,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1767","5min",30,9818,12,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1768","5min",30,7,12,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1769","5min",30,155,12,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1770","5min",30,642,12,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1771","5min",31,890,12,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1772","5min",31,9818,12,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1773","5min",31,7,12,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1774","5min",31,155,12,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1775","5min",31,642,12,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1776","5min",32,890,12,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1777","5min",32,9818,12,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1778","5min",32,7,12,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1779","5min",32,155,12,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1780","5min",32,642,12,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1781","5min",33,890,12,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1782","5min",33,9818,12,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1783","5min",33,7,12,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1784","5min",33,155,12,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1785","5min",33,642,12,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1786","5min",34,890,12,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1787","5min",34,9818,12,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1788","5min",34,7,12,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1789","5min",34,155,12,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1790","5min",34,642,12,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1791","5min",35,890,12,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1792","5min",35,9818,12,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1793","5min",35,7,12,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1794","5min",35,155,12,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1795","5min",35,642,12,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1796","5min",36,890,12,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1797","5min",36,9818,12,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1798","5min",36,7,12,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1799","5min",36,155,12,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1800","5min",36,642,12,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1801","5min",37,890,15,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1802","5min",37,9818,15,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1803","5min",37,7,15,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1804","5min",37,155,15,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1805","5min",37,642,15,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1806","5min",38,890,15,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1807","5min",38,9818,15,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1808","5min",38,7,15,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1809","5min",38,155,15,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1810","5min",38,642,15,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1811","5min",39,890,15,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1812","5min",39,9818,15,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1813","5min",39,7,15,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1814","5min",39,155,15,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1815","5min",39,642,15,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1816","5min",40,890,15,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1817","5min",40,9818,15,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1818","5min",40,7,15,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1819","5min",40,155,15,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1820","5min",40,642,15,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1821","5min",41,890,15,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1822","5min",41,9818,15,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1823","5min",41,7,15,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1824","5min",41,155,15,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1825","5min",41,642,15,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1826","5min",42,890,15,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1827","5min",42,9818,15,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1828","5min",42,7,15,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1829","5min",42,155,15,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1830","5min",42,642,15,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1831","5min",43,890,15,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1832","5min",43,9818,15,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1833","5min",43,7,15,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1834","5min",43,155,15,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1835","5min",43,642,15,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1836","5min",44,890,15,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1837","5min",44,9818,15,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1838","5min",44,7,15,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1839","5min",44,155,15,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1840","5min",44,642,15,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1841","5min",45,890,15,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1842","5min",45,9818,15,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1843","5min",45,7,15,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1844","5min",45,155,15,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1845","5min",45,642,15,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1846","5min",46,890,15,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1847","5min",46,9818,15,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1848","5min",46,7,15,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1849","5min",46,155,15,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1850","5min",46,642,15,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1851","5min",47,890,15,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1852","5min",47,9818,15,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1853","5min",47,7,15,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1854","5min",47,155,15,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1855","5min",47,642,15,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1856","5min",48,890,15,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1857","5min",48,9818,15,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1858","5min",48,7,15,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1859","5min",48,155,15,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1860","5min",48,642,15,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1861","5min",49,890,15,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1862","5min",49,9818,15,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1863","5min",49,7,15,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1864","5min",49,155,15,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1865","5min",49,642,15,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1866","5min",50,890,15,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1867","5min",50,9818,15,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1868","5min",50,7,15,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1869","5min",50,155,15,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1870","5min",50,642,15,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1871","5min",51,890,15,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1872","5min",51,9818,15,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1873","5min",51,7,15,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1874","5min",51,155,15,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1875","5min",51,642,15,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1876","5min",52,890,15,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1877","5min",52,9818,15,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1878","5min",52,7,15,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1879","5min",52,155,15,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1880","5min",52,642,15,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1881","5min",53,890,15,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1882","5min",53,9818,15,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1883","5min",53,7,15,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1884","5min",53,155,15,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1885","5min",53,642,15,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1886","5min",54,890,15,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1887","5min",54,9818,15,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1888","5min",54,7,15,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1889","5min",54,155,15,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1890","5min",54,642,15,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1891","5min",55,890,15,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1892","5min",55,9818,15,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1893","5min",55,7,15,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1894","5min",55,155,15,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1895","5min",55,642,15,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1896","5min",56,890,15,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1897","5min",56,9818,15,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1898","5min",56,7,15,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1899","5min",56,155,15,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1900","5min",56,642,15,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1901","5min",57,890,15,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1902","5min",57,9818,15,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1903","5min",57,7,15,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1904","5min",57,155,15,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1905","5min",57,642,15,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1906","5min",58,890,15,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1907","5min",58,9818,15,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1908","5min",58,7,15,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1909","5min",58,155,15,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1910","5min",58,642,15,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1911","5min",59,890,15,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1912","5min",59,9818,15,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1913","5min",59,7,15,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1914","5min",59,155,15,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1915","5min",59,642,15,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1916","5min",60,890,15,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1917","5min",60,9818,15,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1918","5min",60,7,15,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1919","5min",60,155,15,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1920","5min",60,642,15,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1921","5min",61,890,15,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1922","5min",61,9818,15,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1923","5min",61,7,15,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1924","5min",61,155,15,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1925","5min",61,642,15,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1926","5min",62,890,15,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1927","5min",62,9818,15,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1928","5min",62,7,15,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1929","5min",62,155,15,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1930","5min",62,642,15,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1931","5min",63,890,15,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1932","5min",63,9818,15,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1933","5min",63,7,15,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1934","5min",63,155,15,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1935","5min",63,642,15,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1936","5min",64,890,15,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1937","5min",64,9818,15,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1938","5min",64,7,15,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1939","5min",64,155,15,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1940","5min",64,642,15,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1941","5min",65,890,15,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1942","5min",65,9818,15,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1943","5min",65,7,15,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1944","5min",65,155,15,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1945","5min",65,642,15,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1946","5min",66,890,15,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1947","5min",66,9818,15,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1948","5min",66,7,15,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1949","5min",66,155,15,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1950","5min",66,642,15,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1951","5min",67,890,15,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1952","5min",67,9818,15,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1953","5min",67,7,15,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1954","5min",67,155,15,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1955","5min",67,642,15,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1956","5min",68,890,15,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1957","5min",68,9818,15,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1958","5min",68,7,15,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1959","5min",68,155,15,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1960","5min",68,642,15,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1961","5min",69,890,15,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1962","5min",69,9818,15,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1963","5min",69,7,15,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1964","5min",69,155,15,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1965","5min",69,642,15,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1966","5min",70,890,15,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1967","5min",70,9818,15,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1968","5min",70,7,15,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1969","5min",70,155,15,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1970","5min",70,642,15,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1971","5min",71,890,15,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1972","5min",71,9818,15,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1973","5min",71,7,15,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1974","5min",71,155,15,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1975","5min",71,642,15,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1976","5min",72,890,15,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1977","5min",72,9818,15,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1978","5min",72,7,15,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1979","5min",72,155,15,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1980","5min",72,642,15,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1981","5min",73,890,18,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1982","5min",73,9818,18,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1983","5min",73,7,18,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1984","5min",73,155,18,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1985","5min",73,642,18,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1986","5min",74,890,18,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1987","5min",74,9818,18,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1988","5min",74,7,18,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1989","5min",74,155,18,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1990","5min",74,642,18,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1991","5min",75,890,18,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1992","5min",75,9818,18,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1993","5min",75,7,18,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1994","5min",75,155,18,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1995","5min",75,642,18,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1996","5min",76,890,18,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1997","5min",76,9818,18,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1998","5min",76,7,18,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1999","5min",76,155,18,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"2000","5min",76,642,18,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"2001","5min",77,890,18,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2002","5min",77,9818,18,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2003","5min",77,7,18,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2004","5min",77,155,18,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2005","5min",77,642,18,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2006","5min",78,890,18,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2007","5min",78,9818,18,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2008","5min",78,7,18,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2009","5min",78,155,18,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2010","5min",78,642,18,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"2011","5min",79,890,18,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2012","5min",79,9818,18,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2013","5min",79,7,18,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2014","5min",79,155,18,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2015","5min",79,642,18,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2016","5min",80,890,18,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"2017","5min",80,9818,18,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"2018","5min",80,7,18,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"2019","5min",80,155,18,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"2020","5min",80,642,18,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"2021","5min",81,890,18,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2022","5min",81,9818,18,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2023","5min",81,7,18,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2024","5min",81,155,18,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2025","5min",81,642,18,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2026","5min",82,890,18,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2027","5min",82,9818,18,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2028","5min",82,7,18,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2029","5min",82,155,18,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2030","5min",82,642,18,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"2031","5min",83,890,18,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2032","5min",83,9818,18,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2033","5min",83,7,18,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2034","5min",83,155,18,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2035","5min",83,642,18,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2036","5min",84,890,18,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2037","5min",84,9818,18,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2038","5min",84,7,18,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2039","5min",84,155,18,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2040","5min",84,642,18,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"2041","5min",85,890,18,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
